City,Purchase_Amount
South Sarahport,68.61
South Sarahstad,732.99
South Sarahton,345.34999999999997
South Sarahview,231.8
South Saramouth,343.01
South Saraport,448.26
South Savannah,154.96
South Savannahside,278.27
South Scott,567.61
South Scottberg,28.75
South Scottborough,318.18
South Scottchester,598.63
South Scottfort,148.83
South Scottfurt,336.88
South Scotthaven,162.88
South Scottport,551.33
South Scottside,343.04
South Scottview,287.78
South Sean,2423.12
South Seanburgh,345.59
South Seanfort,401.72
South Seanside,394.74
South Seantown,168.71
South Seanville,121.68
South Selena,347.11
South Sergio,139.64
South Shane,1034.0500000000002
South Shanechester,431.87
South Shannon,2477.85
South Shannonport,692.99
South Shannonton,257.95
South Shannonville,281.26
South Shari,72.79
South Sharihaven,304.64
South Sharimouth,83.47
South Sharon,1660.87
South Sharonport,118.88
South Sharonstad,14.95
South Sharonton,430.57
South Sharonview,433.17
South Shaunberg,145.41
South Shaunland,204.53
South Shawn,2632.45
South Shawna,420.33
South Shawnfort,419.49
South Shawnfurt,126.98
South Shawnville,401.2
South Sheila,640.9100000000001
South Shelby,451.25
South Shelbyberg,143.16
South Shelbyborough,466.42
South Shelbyside,144.68
South Shelbyville,63.81
South Sheliaview,336.7
South Shelleyfort,33.02
South Shelleymouth,361.18
South Shelly,453.47
South Shellyberg,58.61
South Shellyport,103.58
South Shellyville,299.18
South Sherry,296.96
South Sherrybury,325.4
South Sherryland,312.01
South Sherrystad,113.24
South Sherrytown,397.02
South Sheryl,167.9
South Sherylhaven,227.57
South Shirleyfurt,475.5
South Sonia,16.52
South Sonyafort,185.75
South Sophiaberg,366.66
South Stacey,17.62
South Staceyburgh,252.89
South Staceymouth,467.09
South Staceyton,489.51
South Stacy,1015.65
South Stacymouth,156.42
South Stacyville,264.57
South Stefaniemouth,188.33
South Stephanie,2736.65
South Stephanieburgh,207.73
South Stephaniefort,108.65
South Stephaniefurt,419.91
South Stephaniehaven,737.55
South Stephaniemouth,15.83
South Stephanieport,409.48
South Stephanieside,22.5
South Stephanieton,167.88
South Stephanietown,421.13
South Stephen,1842.9799999999998
South Stephenbury,542.8299999999999
South Stephenfurt,495.92
South Stephenhaven,219.17
South Stephenland,278.97
South Stephenton,415.4
South Steve,242.8
South Steven,2464.26
South Stevenborough,278.25
South Stevenburgh,359.95
South Stevenbury,123.8
South Stevenchester,296.43
South Stevenfort,345.05
South Stevenhaven,165.43
South Stevenmouth,389.6
South Stevenport,37.92
South Stevenside,274.4
South Stevenview,160.3
South Stevetown,142.36
South Steveview,124.04
South Susan,1910.1
South Susanberg,744.96
South Susanborough,426.68
South Susanburgh,347.99
South Susanfort,154.17
South Susanmouth,494.94
South Susanside,930.6099999999999
South Susantown,164.89000000000001
South Susanview,480.4
South Sydneymouth,267.37
South Sydneytown,418.1
South Tabitha,366.94
South Tamara,255.08
South Tamaraberg,382.54
South Tamifort,73.56
South Tammy,2109.2400000000002
South Tammyberg,13.32
South Tammyfort,413.7
South Tammyside,21.77
South Tanner,494.96
South Tanyaland,487.16
South Tara,277.96000000000004
South Tarahaven,313.45
South Taraport,417.63
South Taylor,31.37
South Taylorbury,370.87
South Taylorland,227.16
South Teresa,1219.76
South Teresaburgh,424.86
South Teresaland,181.69
South Teresamouth,193.7
South Teresashire,226.19
South Teresaview,435.81
South Terranceview,306.9
South Terriberg,467.05
South Terryport,223.42
South Theodore,83.8
South Theresa,1083.06
South Theresaborough,412.39
South Theresaland,420.65
South Theresatown,455.03
South Theresaville,62.37
South Thomas,4172.12
South Thomasborough,137.68
South Thomasburgh,484.31
South Thomaschester,363.29
South Thomashaven,626.72
South Thomasmouth,612.86
South Thomasport,624.1
South Thomasside,171.66
South Tiffany,920.6600000000001
South Tiffanybury,319.68
South Tiffanyfort,294.29
South Tiffanymouth,339.8
South Tiffanyside,57.59
South Tiffanystad,83.58
South Tiffanytown,94.8
South Tiffanyview,312.61
South Timmouth,118.94
South Timothy,3306.69
South Timothyberg,438.87
South Timothyburgh,677.22
South Timothyfurt,198.03
South Timothyhaven,470.53
South Timothyland,62.11
South Timothymouth,89.25
South Timothyport,381.59000000000003
South Timothytown,446.42
South Timothyville,110.97
South Tina,1666.67
South Tinabury,224.92
South Tinafort,225.17
South Tinahaven,258.36
South Tinashire,769.34
South Tinastad,279.37
South Tinaville,162.41
South Todd,364.71
South Toddmouth,479.4
South Tonifurt,148.79
South Toniland,105.06
South Tony,145.17000000000002
South Tonya,918.96
South Tonyaborough,237.91
South Tonyachester,433.95
South Tonyafurt,175.01
South Tonyborough,214.14
South Tonyburgh,117.0
South Tracey,787.98
South Tracie,293.91
South Tracifort,303.62
South Tracy,1279.19
South Tracyberg,323.43
South Tracymouth,249.64
South Travis,121.4
South Travisborough,209.45
South Travisville,154.88
South Trevorside,71.39
South Tricia,494.19
South Triciamouth,473.65
South Troyborough,278.27
South Tyler,2413.17
South Tylerland,256.36
South Tylermouth,496.67
South Tylershire,391.81
South Tylerside,258.64
South Valerie,415.41999999999996
South Valerieborough,354.65
South Valeriebury,447.81
South Valerieland,148.42
South Valerieville,478.44
South Vanessa,1628.35
South Vanessaberg,251.86
South Vanessahaven,97.09
South Vanessamouth,30.53
South Vanessashire,48.92
South Vanessaview,474.36
South Vanessaville,448.98
South Veronica,717.0899999999999
South Veronicamouth,442.92
South Vicki,141.89
South Vickieton,67.91
South Vickimouth,153.82
South Vickiview,233.69
South Victor,1209.9299999999998
South Victorberg,194.16
South Victorborough,78.99
South Victoria,2469.38
South Victoriafort,456.89
South Victoriamouth,338.0
South Victoriaside,421.14
South Victorshire,191.37
South Victorton,495.86
South Vincent,887.8
South Vincentview,177.13
South Virginia,70.53
South Virginiaborough,137.95
South Virginiamouth,57.3
South Virginiashire,440.17
South Walter,499.33
South Walterborough,223.06
South Walterstad,441.76
South Walterview,463.33
South Wanda,183.72
South Wandabury,143.31
South Wayne,1101.07
South Wayneberg,163.37
South Wayneborough,112.92
South Wendy,854.72
South Wendyburgh,91.04
South Wendyfort,96.38
South Wendyhaven,258.81
South Wendystad,153.94
South Wendyville,422.34
South Wesley,470.17
South Wesleyberg,214.78
South Wesleyland,161.48
South Wesleymouth,116.62
South Whitney,344.26
South Whitneyfort,432.92
South Whitneyville,458.3
South William,4924.04
South Williamberg,80.72
South Williamborough,892.54
South Williamburgh,106.81
South Williambury,388.67
South Williamland,416.44
South Williammouth,190.94
South Williamport,138.56
South Williamshire,335.14
South Williamside,1320.69
South Williamton,249.19
South Williamville,155.6
South Willie,483.15
South Wyattstad,149.58
South Yolanda,53.59
South Yolandamouth,103.25
South Zachary,522.5
South Zacharyhaven,486.25
South Zacharymouth,175.95
South Zacharytown,10.19
South Zoeland,112.28
Sparksberg,137.06
Sparksborough,395.75
Sparksburgh,281.95
Sparksmouth,81.47
Sparksstad,89.36
Spearsside,218.85
Spearsville,239.11
Spencechester,266.31
Spencemouth,720.56
Spencerborough,810.55
Spencerburgh,689.46
Spencerchester,200.5
Spencerfort,393.97
Spencerhaven,95.41
Spencerland,571.04
Spencermouth,944.12
Spencerport,810.14
Spencershire,502.31
Spencerside,11.78
Spencerstad,867.75
Spencerton,377.41
Spencertown,872.24
Spencerview,158.02
Spencestad,143.1
Spenceton,294.66
Staceyberg,196.45
Staceyborough,352.43
Staceyburgh,359.29
Staceyfurt,182.01
Staceymouth,422.83000000000004
Staceyport,74.32
Staceyshire,339.83
Staceyside,1365.57
Staceystad,457.21
Staceyton,742.5699999999999
Staceytown,476.56
Staceyview,170.18
Staceyville,490.98
Stacyberg,278.61
Stacyburgh,921.4499999999999
Stacybury,304.75
Stacychester,219.88
Stacyfurt,904.1800000000001
Stacyhaven,319.0
Stacymouth,299.33
Stacyshire,476.78
Stacyside,48.13
Stacystad,246.52
Stacytown,43.31
Stacyview,795.8399999999999
Staffordfort,317.77
Staffordland,106.35
Staffordmouth,282.31
Staffordside,184.71
Staffordstad,89.77
Stanleyberg,101.91
Stanleyburgh,467.66
Stanleybury,249.66
Stanleychester,98.94
Stanleyland,316.06
Stanleymouth,759.28
Stanleyport,270.25
Stanleyshire,17.94
Stanleystad,809.49
Stanleytown,421.23
Stanleyview,252.65
Stantonburgh,14.46
Stantonfurt,324.58
Stantonmouth,340.28
Starkberg,198.01
Starkborough,187.12
Starkhaven,567.65
Starktown,295.26
Steeleborough,103.33
Steelechester,112.24
Steelefurt,420.56
Steelehaven,647.29
Steeleport,318.82
Steeleside,986.23
Steeletown,106.44
Steeleview,309.68
Steeleville,611.8299999999999
Steinberg,169.69
Steinbury,379.30999999999995
Steinchester,356.26
Steinfort,238.95
Steinfurt,419.51
Steinmouth,537.24
Steinstad,208.57
Stephanieberg,700.37
Stephanieborough,2543.76
Stephanieburgh,443.31
Stephaniebury,413.43
Stephaniechester,38.41
Stephaniefort,1837.48
Stephaniefurt,1948.91
Stephaniehaven,2225.91
Stephanieland,1129.56
Stephaniemouth,3077.05
Stephanieport,1360.33
Stephanieshire,1198.32
Stephanieside,342.15999999999997
Stephaniestad,2645.6
Stephanieton,1031.9
Stephanietown,1884.98
Stephanieview,1005.37
Stephanieville,1406.7
Stephenberg,473.73
Stephenborough,492.37
Stephenburgh,901.6400000000001
Stephenbury,402.56
Stephenchester,593.8299999999999
Stephenfort,765.97
Stephenfurt,1059.62
Stephenland,581.8199999999999
Stephenmouth,2152.03
Stephenport,491.17999999999995
Stephensberg,220.38
Stephensburgh,301.66
Stephenschester,592.84
Stephensfort,837.8699999999999
Stephenshire,139.36
Stephenside,1043.74
Stephensland,228.78
Stephensmouth,673.0699999999999
Stephensonberg,314.77
Stephensonborough,479.3
Stephensonton,68.26
Stephensontown,331.81
Stephensport,495.52
Stephensshire,441.52
Stephenstad,919.98
Stephenstown,288.03
Stephensview,160.0
Stephensville,489.26
Stephenton,472.97
Stephentown,899.19
Stephenview,108.33
Stephenville,1002.97
Steveberg,396.22
Steveburgh,313.84
Stevechester,84.03
Stevefort,386.12
Stevefurt,21.74
Steveland,229.47
Stevemouth,387.42
Stevenberg,1385.27
Stevenborough,485.62
Stevenburgh,942.0
Stevenbury,569.0999999999999
Stevenchester,836.14
Stevenfort,1365.15
Stevenfurt,1145.65
Stevenhaven,820.9300000000001
Stevenland,1814.19
Stevenmouth,1318.43
Stevenport,947.79
Stevensberg,410.56
Stevensborough,63.01
Stevensburgh,304.64
Stevensbury,779.35
Stevenschester,476.84
Stevensfort,858.64
Stevensfurt,420.15000000000003
Stevenshaven,836.06
Stevenshire,736.79
Stevenside,909.22
Stevensmouth,773.8
Stevensonhaven,262.73
Stevensonmouth,201.97
Stevensonshire,420.9
Stevensport,447.0
Stevensside,458.67999999999995
Stevensstad,195.25
Stevenstad,1283.14
Stevensview,713.29
Stevensville,453.39
Steventon,1128.1399999999999
Steventown,2177.6
Stevenview,1642.18
Stevenville,1187.25
Steveport,543.76
Steveshire,45.13
Steveside,64.08
Steveton,179.27
Stewartberg,659.3
Stewartborough,553.49
Stewartburgh,522.66
Stewartbury,395.87
Stewartchester,1142.17
Stewartfort,396.08
Stewartland,432.73
Stewartmouth,1133.87
Stewartport,625.03
Stewartshire,996.8399999999999
Stewartside,688.1
Stewartstad,1131.43
Stewarttown,389.85
Stewartview,204.76
Stewartville,607.6899999999999
Stokesburgh,291.58
Stokesfurt,110.87
Stokestown,56.44
Stoneberg,97.62
Stoneborough,470.92
Stoneburgh,47.64
Stonebury,316.65
Stonechester,110.51
Stonefort,106.92
Stonefurt,101.24
Stonemouth,520.0899999999999
Stoneport,383.01
Stoneshire,766.55
Stonestad,233.39
Stonetown,368.17
Stoneview,420.97
Stoneville,166.65
Stouthaven,750.1500000000001
Stoutland,402.42
Stoutport,367.83
Stoutton,379.67
Stricklandbury,711.56
Stricklandchester,484.94
Stricklandfurt,485.9
Stricklandhaven,187.32
Stricklandland,315.71
Stricklandmouth,168.18
Stricklandport,207.75
Stricklandtown,192.22
Stricklandview,441.52
Strongchester,282.62
Strongside,166.34
Strongstad,471.45
Strongton,519.45
Strongtown,313.2
Stuartshire,457.14
Stuarttown,63.86
Suarezborough,462.22
Suarezchester,283.84
Suarezside,437.97
Suarezville,239.33
Suestad,122.42
Sueville,198.21
Sullivanberg,358.56
Sullivanburgh,488.09999999999997
Sullivanbury,143.84
Sullivanchester,290.74
Sullivanfort,311.56
Sullivanfurt,170.83999999999997
Sullivanhaven,331.2
Sullivanmouth,1037.26
Sullivanport,473.27
Sullivanshire,72.27
Sullivanstad,406.38
Sullivanton,335.58000000000004
Sullivantown,765.52
Sullivanville,948.25
Summerland,36.12
Summerport,537.0
Summersberg,261.34
Summersburgh,427.73
Summersfurt,199.68
Summersland,192.01
Summersmouth,287.86
Summersshire,299.84
Summersstad,198.4
Summerston,487.03999999999996
Susanberg,229.28
Susanborough,1547.46
Susanburgh,154.99
Susanbury,689.0699999999999
Susanchester,292.74
Susanfort,889.8
Susanfurt,234.79999999999998
Susanhaven,1370.84
Susanland,1616.95
Susanmouth,1332.07
Susanport,550.39
Susanshire,910.44
Susanside,548.03
Susanstad,857.59
Susanton,720.55
Susantown,637.2
Susanview,3040.68
Susanville,391.55
Suttonberg,132.34
Suttonborough,52.51
Suttonburgh,169.39
Suttonbury,475.0
Suttonfort,286.69
Suttonhaven,123.03
Suttonland,200.5
Suttonport,393.19
Suttonside,263.3
Suttonton,292.79
Suzanneborough,253.8
Suzanneburgh,817.3
Suzannefort,28.49
Suzannehaven,213.39
Suzanneland,52.76
Suzannemouth,577.04
Suzanneshire,432.67
Suzanneton,143.11
Swansonfurt,386.54
Swansonmouth,240.01
Swansonshire,121.69
Swansonside,260.53
Swansonstad,375.55
Swansonton,13.28
Swansonville,289.05
Sweeneyburgh,307.74
Sweeneyland,401.16
Sweeneyville,375.85
Sydneyfurt,116.97
Sydneystad,61.32
Sydneyview,362.43
Sylviaborough,431.09
Sylviahaven,448.72
Sylvialand,417.65
Sylviatown,570.33
Tabithahaven,52.21
Tabithashire,153.71
Tabithatown,146.8
Tabithaville,349.55
Tamaraberg,91.62
Tamaraborough,295.48
Tamaraburgh,94.42
Tamarabury,23.91
Tamarachester,351.45
Tamarafurt,1246.46
Tamaraland,332.4
Tamaramouth,563.69
Tamaraside,396.73
Tamaraville,145.54
Tamiberg,133.51
Tamibury,352.62
Tamiland,81.97
Tamishire,416.69
Tammieland,210.59
Tammieville,127.28
Tammyborough,471.49
Tammyburgh,273.62
Tammychester,303.68
Tammyfort,1064.82
Tammyfurt,668.27
Tammyhaven,427.42
Tammymouth,312.51
Tammyport,362.11
Tammyshire,1060.9
Tammyside,19.33
Tammystad,492.44
Tammyton,503.95000000000005
Tammytown,953.44
Tammyview,719.91
Tammyville,435.18
Tannerburgh,453.09000000000003
Tannerbury,748.3499999999999
Tannerhaven,176.5
Tannerland,262.2
Tannermouth,883.22
Tannershire,266.31
Tannerside,38.82
Tannerton,72.19
Tannertown,301.3
Tanyaberg,368.17
Tanyaburgh,113.97
Tanyachester,382.94
Tanyafurt,164.42
Tanyamouth,326.6
Tanyaport,472.46
Tanyaton,283.49
Tanyatown,416.03
Tanyaville,358.21
Tapiaberg,465.72
Tapiaborough,373.49
Tapiaburgh,186.78
Tapiafort,352.9
Taraborough,466.12
Taraburgh,43.91
Tarabury,434.16
Tarachester,349.14
Tarafort,266.61
Tarahaven,223.59
Taraland,1022.55
Taramouth,913.6
Taraport,288.13
Tarashire,279.39
Taraside,1406.13
Tarastad,394.7
Taratown,672.0
Taraville,445.34000000000003
Tashaburgh,221.11
Tashaport,356.43
Tateberg,156.14
Tatebury,62.38
Tatechester,281.26
Tatefort,474.57
Tatefurt,436.99
Tatemouth,313.48
Tateside,549.96
Tatestad,419.94
Tatetown,171.05
Taylorberg,215.3
Taylorborough,1743.84
Taylorburgh,266.16
Taylorbury,1483.85
Taylorchester,2531.43
Taylorfort,1393.37
Taylorfurt,946.88
Taylorhaven,2859.77
Taylorland,2247.99
Taylormouth,2916.27
Taylorport,501.40000000000003
Taylorshire,338.98
Taylorside,2279.04
Taylorstad,2799.18
Taylorton,898.86
Taylortown,807.1700000000001
Taylorview,606.33
Taylorville,2045.02
Teresaborough,199.17
Teresaburgh,460.81
Teresabury,253.08
Teresachester,186.88
Teresafurt,590.9
Teresahaven,23.58
Teresaland,748.36
Teresamouth,51.85
Teresashire,409.28
Teresaside,77.54
Teresastad,665.0
Teresaton,1742.25
Teresatown,346.14
Teresaview,943.5
Terrellburgh,226.48
Terrellmouth,757.45
Terrellside,473.43
Terrelltown,436.6
Terrenceshire,52.65
Terrencestad,445.86
Terrenceview,470.85
Terriberg,801.72
Terrichester,55.77
Terrifort,81.93
Terrifurt,232.92
Terriport,159.9
Terristad,365.83
Terriview,96.84
Terrymouth,1033.42
Terryshire,923.26
Terryside,23.95
Terrystad,309.3
Theodoreview,365.33
Theresaberg,454.19
Theresaborough,455.46
Theresachester,336.58
Theresafort,732.54
Theresafurt,272.42
Theresahaven,594.92
Theresamouth,973.27
Theresaport,868.74
Theresaside,1119.9
Theresastad,269.63
Theresaton,128.43
Theresatown,84.1
Theresaville,457.01
Thomasberg,903.79
Thomasborough,2071.0
Thomasburgh,2409.15
Thomasbury,3778.71
